,Unnamed: 0,User-ID,ISBN,Book-Rating
1873,154533,94583,038529929X,8
1874,154732,94772,037542217X,9
1875,154991,94853,044021145X,8
1876,155112,94853,155874262X,9
1877,155283,94931,034540288X,5
1878,155333,94951,044100962X,8
1879,155423,94951,1563899388,10
1880,155431,94952,006101351X,5
1881,155595,94985,8445071408,8
1882,155597,94985,8445071769,8
1883,155819,95049,055356451X,7
1884,155885,95128,1400034779,7
1885,155893,95141,3442435951,10
1886,155944,95173,1400034779,10
1887,155995,95226,155874262X,10
1888,156020,95250,037541181X,7
1889,156534,95359,038533334X,6
1890,156536,95359,038533656X,6
1891,156710,95359,055321313X,8
1892,156794,95359,067169071X,6
1893,156876,95359,080410753X,7
1894,156917,95359,140003180X,8
1895,156949,95359,193072229X,10
1896,156962,95360,080410753X,8
1897,156964,95364,080410753X,8
1898,157295,95653,038001503X,10
1899,157359,95741,038542471X,8
1900,157818,95916,067976402X,8
1901,157860,95921,1558744606,6
1902,157903,95923,1558747346,7
1903,157916,95932,006101351X,9
1904,157974,95932,044021145X,7
1905,158163,95991,140003180X,9
1906,158285,96108,006101351X,7
1907,158389,96320,044021145X,10
1908,158430,96356,449911004,7
1909,158648,96448,034540288X,7
1910,158677,96448,055321313X,2
1911,158787,96448,1569871213,5
1912,159143,96744,044021145X,10
1913,159145,96744,044022165X,8
1914,159345,96913,1574551108,10
1915,159373,96943,076790351X,9
1916,159424,96970,039592720X,7
1917,159430,96970,067976402X,7
1918,159846,97381,044022165X,8
1919,159979,97598,3499108518,7
1920,160055,97694,080410753X,7
1921,160130,97754,038542471X,6
1922,160197,97754,1878424319,6
1923,160402,97874,067169071X,8
1924,160494,97874,1878424319,10
1925,160543,97950,038572179X,8
1926,160671,98075,006019491X,6
1927,160760,98207,1573225789,5
1928,160767,98230,039914563X,10
1929,160832,98263,067976402X,10
1930,160857,98263,1400034779,10
1931,160943,98320,155874262X,7
1932,161006,98356,034537522X,6
1933,161038,98364,014025448X,5
1934,163121,98391,039914739X,9
1935,163357,98391,042518630X,9
1936,164672,98391,067101420X,9
1937,166345,98391,1551668785,8
1938,166440,98391,1573229385,8
1939,166441,98391,1575666529,8
1940,166935,98440,039575514X,10
1941,167091,98547,039914739X,7
1942,167166,98575,1853260622,10
1943,167185,98620,006019491X,7
1944,167191,98628,014131088X,7
1945,167247,98647,067142517X,7
1946,167297,98655,014025448X,10
1947,167316,98656,3453177622,8
1948,167473,98723,1558532161,8
1949,167474,98723,1573229571,7
1950,167627,98758,067169071X,9
1951,167673,98761,1573225789,9
1952,167802,98814,3492229336,9
1953,167831,98861,031298250X,9
1954,167955,98904,068484267X,10
1955,167978,98923,006092988X,9
1956,167985,98923,067168390X,8
1957,168066,98952,1573225789,10
1958,168087,98982,039592720X,9
1959,168130,99025,006101351X,5
1960,168334,99216,1878424319,10
1961,168409,99251,038533656X,6
1962,168452,99298,155874262X,10
1963,168557,99337,044023722X,5
1964,168791,99523,067976402X,8
1965,168854,99630,067102535X,6
1966,168856,99630,067976402X,2
1967,169010,99832,068484267X,8
1968,169131,99955,067976402X,8
1969,169189,99996,044023722X,8
1970,169198,99996,067168390X,10
1971,169297,100067,1400034779,7
1972,169488,100227,080410753X,8
1973,169547,100264,044023722X,5
1974,169575,100294,067976402X,10
1975,169736,100454,1573228737,10
1976,169784,100459,037570504X,8
1977,169793,100459,038531258X,10
1978,169903,100497,067103619X,6
1979,169954,100568,044021145X,7
1980,170119,100648,006092988X,10
1981,170297,100815,067976402X,5
1982,170316,100838,044021145X,9
1983,170717,100906,055321313X,10
1984,171189,101148,1573225789,8
1985,171214,101172,039592720X,8
1986,171341,101209,055321313X,8
1987,171474,101234,3821807059,5
1988,171553,101305,006101351X,7
1989,171740,101499,1573225789,7
1990,172123,101606,1573229571,9
1991,172144,101616,080213825X,7
1992,172178,101620,044023722X,10
1993,172233,101672,044023722X,7
1994,172340,101731,067976402X,8
1996,172385,101744,044022165X,5
1997,172493,101851,038529929X,6
1998,172496,101851,038542471X,8
1999,172662,101851,080410753X,9
2000,173129,101876,067976402X,8
2001,173130,101876,068484267X,10
2002,173165,101901,044021145X,6
2003,173235,102019,067103619X,7
2004,173315,102129,044023722X,9
2006,173585,102275,014025448X,10
2008,173732,102359,044132231X,8
2009,173947,102411,044022165X,8
2010,174071,102542,034531042X,5
2011,174075,102548,038533656X,4
2012,174101,102564,082176828X,5
2013,174115,102571,155874262X,5
2014,174159,102642,031215125X,2
2015,174240,102647,044021145X,10
2016,174248,102647,044022165X,10
2017,174492,102702,051513399X,10
2018,174532,102702,080411952X,10
2019,174587,102705,038548951X,10
2020,174702,102842,038533334X,6
2021,174767,102916,039592720X,9
2022,174809,102955,080213825X,8
2023,174858,102967,044021145X,6
2024,174914,102967,067976402X,7
2025,174918,102967,068484267X,9
2026,174937,102978,1563898586,8
2027,175173,103315,1558744150,8
2028,175283,103467,1573229571,5
2029,175294,103489,034540288X,8
2030,175317,103504,067976402X,8
2031,175333,103526,067976402X,9
2033,175602,103824,080213825X,6
2034,175704,103956,039592720X,7
2035,175942,104113,080410753X,8
2036,175965,104125,068484267X,10
2037,175968,104125,1573229571,10
2038,175994,104144,038533334X,8
2039,176407,104311,1573229571,9
2040,176429,104334,1400034779,8
2041,177037,104636,014131088X,9
2042,177060,104636,034538184X,8
2043,177123,104636,044021145X,10
2044,177137,104636,044022165X,8
2045,177216,104636,055321313X,10
2046,177369,104636,1558744150,5
2047,177462,104665,044021145X,7
2048,177465,104665,044022165X,7
2049,177467,104665,044023722X,8
2050,177595,104808,080213825X,2
2051,177604,104812,014131088X,9
2052,177612,104812,037582345X,9
2053,177724,104925,044661162X,8
2054,177904,105028,156971620X,9
2055,177973,105058,034540288X,7
2056,178140,105137,1400034779,9
2057,178477,105360,044651747X,4
2058,178602,105408,044022165X,4
2059,178655,105476,8445071769,9
2060,178656,105476,8445071777,9
2061,178746,105517,042511774X,10
2062,178858,105517,089480829X,5
2063,178864,105517,1558531025,6
2064,178866,105517,1558532161,7
2065,178873,105517,1558744150,7
2066,178886,105517,1878424319,2
2067,179052,105649,076790382X,8
2068,179061,105662,014131088X,7
2069,179438,105937,034540288X,9
2070,179453,105937,067976402X,10
2071,179578,105979,038533656X,3
2072,179589,105979,039914563X,6
2073,179594,105979,044021145X,8
2074,179598,105979,044022165X,5
2075,179729,106007,044022165X,5
2076,179821,106009,044023722X,5
2077,179897,106059,042518630X,10
2078,179920,106078,1573225126,9
2079,180053,106218,006092988X,7
2080,180092,106225,044023722X,9
2081,180131,106225,1573229571,8
2082,180346,106398,044023722X,5
2083,180491,106606,006101351X,8
2084,180495,106614,1400034779,8
2085,180535,106692,034538184X,6
2086,180620,106807,8483007010,7
2087,180758,106849,1878424319,10
2088,180809,106895,014023828X,6
2089,180846,106946,067976402X,6
2091,181104,107109,034540288X,5
2092,181108,107109,080213825X,7
2093,181196,107244,044021145X,10
2094,181296,107288,080410753X,8
2095,181297,107288,155874262X,5
2096,181377,107301,1573229385,7
2097,181437,107326,1573225487,6
2098,181443,107333,044990928X,8
2099,181490,107431,014023828X,7
2100,181528,107453,1569871213,10
2101,182077,107784,044021145X,8
2102,182086,107784,044022165X,8
2103,182181,107784,055321313X,9
2105,182900,108005,038529929X,10
2106,183017,108153,067168390X,8
2107,183064,108168,038531258X,8
2108,183224,108271,1573225789,8
2109,183265,108285,044021145X,10
2110,183266,108285,044022165X,10
2111,183470,108379,1558531025,8
2112,183479,108392,006101351X,8
2113,183507,108405,037348397X,8
2114,183512,108405,038529929X,10
2115,183543,108405,067102535X,9
2116,183613,108480,042518630X,8
2117,183627,108480,055358099X,5
2118,183634,108481,067101420X,4
2119,183687,108531,044021145X,7
2120,183886,108753,044022165X,7
2121,183891,108753,051513290X,8
2122,183914,108773,006019491X,10
2123,183984,108774,044023722X,7
2124,184048,108799,081296666X,4
2125,184052,108800,044021145X,8
2126,184071,108832,044023722X,7
2127,184095,108855,038001503X,10
2128,184170,108997,067976402X,8
2129,184231,109040,2253005274,5
2130,184251,109049,1558744150,5
2131,184441,109276,014025448X,5
2132,184554,109357,1573229571,9
2133,184580,109372,080213825X,5
2134,184691,109461,037570504X,8
2135,184783,109502,1573225789,10
2136,185015,109574,089480829X,8
2137,185120,109679,1573225789,10
2138,185146,109727,044021145X,8
2140,185317,109864,014023828X,8
2141,185353,109899,044022165X,6
2142,185358,109899,044661162X,7
2143,185650,110019,155874262X,2
2144,185989,110227,155874262X,8
2145,186108,110320,067168390X,8
2146,186181,110367,225313922X,6
2147,186192,110373,006101351X,9
2148,186219,110373,044022165X,8
2149,186243,110373,155874262X,8
2150,186294,110440,014025448X,10
2151,186592,110572,2070360423,1
2152,186646,110639,1573225789,10
2153,186648,110641,006017143X,8
2154,186660,110661,044023722X,7
2155,186678,110700,034540288X,10
2156,186807,110828,1853260312,8
2157,186868,110887,044661162X,5
2158,186999,110912,080410753X,9
2159,187006,110912,1400034779,10
2160,187240,110934,1400034779,9
2161,187456,110973,067976397X,8
2162,187634,111054,044021145X,7
2163,187656,111124,006101351X,6
2164,187672,111133,068484267X,10
2165,187685,111133,1573225789,8
2166,187854,111241,006101351X,9
2167,187896,111286,014016930X,7
2168,188062,111536,044023722X,1
2169,188199,111637,038572179X,9
2170,188205,111637,140003180X,8
2171,188207,111637,1400034779,7
2172,188251,111704,080410753X,8
2173,188295,111745,1573221775,8
2174,188313,111749,080410753X,7
2175,188322,111764,014131088X,10
2176,188324,111766,039592720X,10
2177,188335,111797,006101351X,8
2178,188451,111907,057120354X,7
2179,188643,111979,042511774X,7
2180,188764,112001,044023722X,9
2181,188927,112001,1558744150,10
2182,188973,112026,067976402X,5
2183,189104,112088,1400034779,6
2184,189341,112298,1573229571,9
2185,189344,112307,044021145X,9
2186,189404,112402,006017143X,10
2187,189512,112507,068484267X,9
2188,189532,112530,3453177622,7
2189,189824,112761,1551669501,10
2190,189848,112790,044661162X,7
2191,189852,112805,089480829X,8
2192,189893,112845,055356451X,5
2193,189901,112856,067168390X,8
2194,190110,113022,067976397X,6
2195,190162,113044,067976402X,9
2196,190187,113084,076790382X,4
2197,190197,113096,1400034779,7
2198,190207,113121,034538184X,8
2199,190235,113200,8433914545,7
2200,190300,113270,014025448X,7
2201,190353,113270,055356451X,9
2202,190366,113270,067976397X,8
2203,190367,113270,067976402X,10
2204,190386,113270,1400034779,8
2205,190479,113325,044023722X,9
2206,190610,113435,067976397X,5
2207,190725,113519,038548951X,9
2208,190763,113519,067976397X,9
2209,190764,113519,067976402X,9
2210,190793,113519,1558531025,9
2211,190794,113519,1558532161,9
2212,190795,113519,155874262X,9
2213,190821,113531,014025448X,8
2214,190828,113531,039914739X,6
2215,190831,113531,044023722X,8
2216,190910,113612,3492207006,6
2217,190936,113630,044023722X,8
2218,190989,113663,031215125X,7
2219,191490,113983,155874262X,5
2220,191621,114085,034537522X,10
2221,191877,114217,044022165X,5
2222,191888,114217,080410753X,9
2223,191913,114237,044022165X,7
2225,192046,114365,006019491X,8
2226,192187,114368,037348285X,10
2227,192199,114368,037348397X,10
2228,192298,114368,038076654X,5
2229,192344,114368,038542471X,10
2230,192385,114368,042518630X,10
2231,192596,114368,080411952X,5
2232,192729,114414,044021145X,9
2233,192875,114446,081296666X,8
2234,192883,114452,037570504X,7
2235,192970,114544,042511774X,6
2236,192981,114544,044023722X,7
2237,193210,114695,031298250X,7
2238,193261,114722,038542471X,10
2239,193613,114868,044021145X,9
2240,193614,114868,044022165X,7
2241,193930,114988,044022165X,4
2242,194014,114988,1400034779,7
2243,194189,115003,031215125X,10
2244,194231,115003,038548951X,7
2245,194424,115120,038533656X,8
2246,194466,115161,042517736X,5
2247,194478,115162,1573229571,10
2248,194529,115231,067976397X,9
2249,194633,115435,014131088X,9
2250,194648,115435,037570504X,9
2251,194650,115435,038001503X,10
2252,194875,115537,1573225789,9
2253,195080,115679,044661162X,7
2254,195101,115692,006101351X,6
2255,195116,115692,038529929X,9
2256,195137,115692,042517736X,6
2257,195181,115707,039592720X,8
2258,195183,115707,044651747X,6
2259,195219,115754,1558744150,8
2260,195370,115919,089480829X,10
2261,195503,115998,038529929X,8
2262,195537,116005,067976402X,7
2263,195545,116005,1853260673,7
2264,195664,116090,044021145X,7
2265,195973,116318,067976397X,10
2266,196031,116395,068484267X,8
2267,196140,116535,015600710X,8
2268,196153,116537,044021145X,8
2269,196178,116555,055358099X,9
2270,196209,116582,1878424319,10
2271,196434,116740,044021145X,8
2272,196546,116800,044023722X,8
2273,196588,116856,038529929X,9
2274,196660,116866,1400034779,9
2275,196670,116876,068484267X,8
2276,196726,116931,006019491X,8
2277,196842,117111,044022165X,7
2278,196858,117111,068484267X,9
2279,196862,117111,1878424319,10
2280,196913,117132,051513399X,8
2281,197021,117251,006092988X,10
2282,197082,117251,1563410443,8
2283,197087,117255,038039586X,9
2284,197119,117306,039914563X,10
2285,197121,117308,068484267X,10
2286,197167,117384,006101351X,5
2287,197194,117384,044651747X,7
2288,197372,117539,067976402X,9
2289,197409,117557,038529929X,6
2290,197456,117594,044022165X,10
2291,197618,117852,044021145X,8
2292,197667,117873,044023722X,8
2293,197704,117904,1853260312,8
2294,197734,117925,038529929X,8
2295,197753,117941,2253007102,9
2296,197756,117956,042511774X,6
2297,197877,118135,1853260053,8
2298,197963,118228,067976402X,10
2299,197972,118228,1573225789,10
2300,198145,118379,3499232871,5
2301,198147,118381,3423125551,2
2302,198150,118404,044023722X,8
2303,198230,118476,1563411148,10
2304,198372,118543,067168390X,9
2305,198463,118630,1573229385,8
2306,198482,118654,1558531025,5
2307,198491,118664,3596129389,7
2308,198519,118677,155874262X,10
2309,198697,118923,185424597X,10
2310,198703,118943,044022165X,10
2311,198855,119167,1558531025,10
2312,198868,119171,881787017X,6
2313,199144,119505,006102063X,8
2314,199183,119529,038572179X,8
2315,199192,119541,080213825X,8
2316,199193,119541,1573225789,9
2317,199241,119575,042517736X,8
2318,199529,119725,081296666X,6
2319,199813,119963,006101351X,4
2320,199838,120030,055356451X,8
2322,199902,120082,067976402X,7
2323,200014,120094,039914370X,10
2324,200020,120125,039304016X,8
2325,200106,120181,038572179X,7
2326,200168,120332,044023722X,8
2327,200192,120345,014025448X,10
2328,200233,120396,039914563X,7
2329,200285,120411,067976402X,9
2330,200288,120417,044022165X,8
2331,200583,120578,039914739X,2
2332,200654,120598,042517736X,5
2333,200865,120735,1573225487,6
2334,200894,120771,067976402X,10
2335,200901,120797,044021145X,9
2336,200911,120807,067101420X,9
2337,201028,120892,3423620196,10
2338,201143,120985,3442435838,7
2339,201289,121135,067102535X,8
2340,201293,121135,1563410443,8
2341,201297,121138,044023722X,3
2342,201421,121170,1573229571,9
2343,201456,121185,1570719586,7
2344,201640,121317,080213825X,7
2345,201758,121506,006017143X,8
2346,201770,121530,044661162X,7
2347,201784,121545,038533656X,7
2348,201834,121592,080410753X,9
2349,201850,121594,067976402X,10
2350,201869,121606,014025448X,8
2351,202222,122014,038542471X,8
2352,202229,122026,067976397X,9
2353,202522,122429,006093395X,7
2354,202592,122429,044023722X,3
2355,202721,122440,044022165X,8
2356,202724,122440,044023722X,8
2357,202907,122675,067102535X,8
2358,202924,122716,037348397X,9
2359,202925,122716,038039586X,9
2360,202926,122716,038529929X,6
2361,202938,122716,055321313X,10
2362,203022,122782,055321313X,10
2363,203054,122793,015600710X,10
2364,203124,122793,067103619X,9
2365,203173,122793,1551668785,9
2366,203174,122793,1558744150,8
2367,203175,122793,1558744606,10
2368,203196,122801,193156146X,9
2369,203221,122825,080410753X,5
2370,203240,122867,1400034779,10
2371,203400,123015,1400034779,8
2372,203415,123051,067976402X,9
2373,203450,123056,044021145X,5
2374,203497,123056,1573228737,8
2375,203825,123160,1558744150,9
2376,204048,123325,037570504X,7
2377,204092,123410,067976397X,8
2378,204150,123460,034540288X,5
2379,204158,123460,044022165X,7
2380,204339,123544,044021145X,3
2381,204406,123567,037582345X,5
2382,204845,123746,881787017X,6
2383,205087,123883,037348397X,5
2384,205186,123883,042518630X,5
2385,205315,123883,055358099X,5
2386,205554,123981,034538184X,8
2387,205770,124048,1558744606,8
2388,205786,124066,067976402X,6
2389,205888,124079,038533303X,8
2390,205941,124093,006101351X,7
2391,205976,124158,067976402X,10
2392,206050,124259,006109594X,6
2393,206136,124310,067102535X,8
2394,206168,124321,067976402X,8
2395,206279,124414,034540288X,6
2396,206450,124536,2253063339,9
2397,206463,124553,3453132262,10
2398,206544,124597,080410753X,6
2399,206711,124720,038542471X,8
2400,206796,124776,3257228007,5
2401,206881,124874,038572179X,8
2402,207080,124946,006019491X,7
2403,207232,125031,1400034779,7
2404,207250,125039,015216250X,9
2405,207368,125063,044022165X,5
2406,207457,125171,155874262X,7
2407,207458,125171,1558744150,7
2408,207755,125303,044021145X,8
2409,207804,125376,8433914545,10
2410,207853,125411,052594463X,5
2412,207950,125519,034538184X,8
2413,207965,125519,044021145X,10
2414,207973,125519,044023722X,8
2415,208045,125519,155874262X,10
2416,208052,125519,1878424319,10
2417,208114,125579,067976402X,8
2418,208289,125736,1576737357,9
2419,208377,125774,037348397X,7
2420,208387,125774,037582345X,10
2421,208481,125774,068484267X,10
2422,208513,125774,1573229571,7
2423,208627,125880,051513290X,7
2424,208634,125888,067976402X,5
2425,208641,125892,039575514X,9
2426,208653,125917,034540288X,5
2427,208684,125928,067976402X,9
2428,208686,125928,080213825X,5
2429,208774,126127,034540288X,5
2430,208789,126149,038001503X,10
2431,208800,126149,067168390X,10
2433,208862,126196,044023722X,5
2434,208903,126196,1400034779,6
2435,208970,126256,155874262X,5
2436,209009,126296,044023722X,6
2437,209061,126360,006019491X,7
2438,209260,126492,044021145X,8
2439,209496,126604,076790382X,6
2440,209538,126653,006101351X,10
2441,209589,126685,044021145X,8
2442,209770,126736,044021145X,6
2443,209776,126736,044022165X,6
2444,209800,126736,055356451X,4
2445,209867,126747,3423620196,6
2446,209894,126783,044023722X,9
2447,210108,126881,067976402X,7
2448,210133,126903,038542471X,7
2449,210228,126992,1400034779,10
2450,210284,127048,067175145X,6
2451,210344,127113,1573225126,2
2452,210371,127129,006101351X,5
2453,210500,127168,080213825X,7
2454,210653,127200,1558744150,9
2455,210787,127233,076790382X,10
2456,210872,127352,1573225789,8
2457,210875,127357,8433914545,9
2458,210894,127359,014025448X,9
2459,211214,127537,067976402X,10
2460,211235,127564,044022165X,6
2461,211274,127621,044023722X,9
2462,211283,127637,014025448X,7
2463,211383,127782,015600710X,5
2464,211401,127795,1573229571,9
2465,211437,127826,042511774X,5
2466,211441,127826,044021145X,8
2467,211444,127826,044022165X,8
2468,211460,127826,067976402X,7
2469,211545,127914,042511774X,8
2470,211578,127929,039592720X,7
2471,211607,127983,3499232871,6
2472,211710,128045,1878424319,8
2473,211712,128048,1400034779,7
2474,211735,128060,044021145X,10
2475,211765,128077,3257228007,10
2476,211938,128133,1573229385,7
2477,211968,128207,067976402X,7
2478,212069,128318,039592720X,10
2479,212126,128331,081296666X,7
2480,212197,128403,067976402X,8
2481,212220,128406,1558531025,4
2482,212227,128415,044651747X,7
2483,212459,128662,3442730066,8
2484,212640,128753,067976402X,5
2485,212748,128835,038039586X,5
2486,213677,129204,1573225789,8
2487,213808,129349,038531258X,7
2488,213908,129373,044651747X,5
2489,213921,129389,1558531025,8
2490,214200,129505,044023722X,8
2491,214312,129687,3446202218,5
2492,214656,129851,006101351X,8
2493,214874,130014,067976402X,8
2494,214884,130049,1558744606,8
2495,214934,130150,044021145X,7
2496,215006,130224,034540288X,5
2497,215010,130243,006101351X,8
2498,216040,130837,037570504X,7
2499,216108,130847,1573225126,10
2500,216189,130950,037570504X,3
2501,216191,130950,038529929X,7
2502,216526,131111,014131088X,8
2503,216559,131126,1841721522,10
2504,216709,131217,044990928X,10
2505,216761,131243,006015781X,9
2506,216869,131388,037570504X,6
2507,217042,131437,039575514X,9
2508,217062,131441,2253007102,10
2509,217070,131441,2266084372,6
2510,217212,131604,039592720X,9
2511,217421,131777,044023722X,8
2512,217652,131943,080410753X,8
2513,217653,131951,039592720X,5
2514,217672,131974,1558744150,7
2515,217696,132012,006101351X,9
2516,217994,132229,1400034779,7
2517,218011,132256,3596129389,5
2518,218151,132375,039575514X,10
2519,218245,132425,039592720X,9
2520,218439,132500,3499232871,8
2521,218630,132663,1878424319,9
2522,218660,132687,1878424319,8
2523,218700,132731,067976402X,10
2524,218927,132846,042518630X,10
2525,218965,132851,1558531025,8
2526,218974,132875,3442435951,5
2527,218990,132900,3821807059,10
2528,219071,132930,067168390X,10
2529,219074,132930,067976397X,9
2530,219281,133207,080410753X,9
2531,219299,133225,1853262404,6
2532,219318,133246,1400077826,6
2533,219479,133348,3257228007,10
2534,219795,133571,1400034779,8
2535,219836,133682,044021145X,5
2536,219926,133706,044021145X,8
2537,220079,133747,067976402X,8
2538,220089,133747,080213825X,4
2539,220133,133786,044021145X,9
2540,220161,133825,1573221775,7
2541,220193,133868,1551669501,10
2542,220197,133877,1400034779,9
2543,220222,133905,1400034779,7
2544,220248,133933,193156146X,9
2545,220258,133935,038529929X,5
2546,220275,133949,014131088X,8
2547,220422,134120,042517736X,10
2548,220515,134264,067976402X,8
2549,220562,134302,1573225126,8
2550,220566,134311,038531258X,9
2551,220569,134311,044023722X,9
2552,220582,134311,1573229571,10
2553,220685,134434,044023722X,6
2554,220727,134434,1573229571,9
2555,220811,134483,038572179X,6
2556,220834,134483,1400034779,8
2557,220848,134508,042517736X,7
2558,220935,134584,039575514X,8
2560,221093,134732,1400034779,5
2561,221162,134797,038076654X,10
2562,221163,134797,044021145X,9
2563,221184,134797,055358099X,9
2564,221355,134837,080410753X,6
2565,221568,135045,034540288X,8
2566,221582,135045,044021145X,8
2567,221642,135064,1558744150,8
2568,221732,135149,014023828X,3
2569,221893,135149,044023722X,8
2570,222085,135149,080410753X,7
2571,222240,135215,014016930X,9
2572,222625,135265,1551669501,9
2573,222810,135351,140003180X,9
2574,222972,135382,042511774X,7
2575,223016,135411,1400034779,3
2576,223190,135609,006101351X,5
2577,223411,135688,067976402X,9
2578,223446,135703,1400034779,10
2579,223578,135785,055358099X,9
2580,223606,135821,038529929X,7
2581,223625,135831,067976397X,7
2582,223686,135873,014025448X,7
2583,223717,135895,015216250X,8
2584,223780,135927,089480829X,10
2585,223836,135975,089480829X,8
2586,224015,136010,1562827049,9
2587,224094,136061,081296666X,7
2588,224109,136071,006019491X,9
2589,224154,136077,039914739X,8
2590,224168,136096,044023722X,5
2591,224367,136205,006102063X,8
2592,224437,136206,1573228567,10
2593,224503,136252,006101351X,8
2594,224729,136348,006092988X,9
2595,225293,136633,1841721522,9
2596,225358,136720,068484267X,10
2597,225513,136905,8420725927,5
2598,225527,136905,8445071408,10
2599,225528,136905,8445071769,10
2600,225529,136905,8445071777,10
2601,225578,136916,449911004,9
2602,225671,137007,039304016X,9
2603,225790,137151,044021145X,7
2604,226434,137588,051513290X,7
2605,226450,137588,1573221775,10
2606,226471,137589,037570504X,7
2607,226481,137589,038542471X,7
2608,226490,137589,044021145X,8
2609,226524,137589,067976402X,8
2610,226628,137684,039914563X,8
2611,226630,137684,044023722X,4
2612,226697,137688,055356451X,8
2613,226932,137953,067976402X,7
2614,226960,137985,1841952931,9
2615,227037,138045,067169071X,9
2616,227040,138054,006101351X,8
2617,227477,138273,038548951X,7
2618,227496,138286,080410753X,6
2619,227569,138379,039592720X,10
2620,227570,138379,044023722X,9
2621,227573,138379,080213825X,7
2622,227598,138382,155874262X,8
2623,227605,138390,044023722X,9
2624,227758,138487,015600710X,8
2625,227862,138543,034540288X,7
2626,227894,138543,055321313X,10
2627,227917,138543,080410753X,10
2628,227971,138578,037570504X,10
2629,228139,138628,1853260312,7
2630,228186,138672,044023722X,8
2631,228256,138744,1400034779,5
2632,228333,138826,014023828X,9
2633,228470,138844,1400034779,9
2634,228472,138844,1558744150,8
2635,228515,138867,034543076X,8
2636,228520,138867,038080350X,7
2637,228655,138892,044022165X,5
2638,228735,138995,006101351X,8
2639,228775,138999,1878424319,6
2640,228953,139208,044023722X,7
2641,229027,139245,014131088X,9
2642,229047,139273,1573225487,5
2643,229140,139359,1563898586,7
2644,229152,139369,080521061X,10
2645,229263,139467,038533334X,9
2646,229350,139486,3257061269,6
2647,229366,139515,034540288X,7
2648,229392,139548,044023722X,8
2649,229430,139584,1555834531,6
2650,229460,139601,067102535X,8
2651,229767,139879,2253063339,8
2652,229955,139934,039304016X,10
2654,230075,140000,038572179X,10
2655,230475,140154,1570719586,6
2656,230602,140232,3423620196,6
2657,230713,140340,006101351X,8
2658,230717,140340,044023722X,7
2659,230847,140358,044021145X,5
2660,230851,140358,044022165X,5
2661,230930,140358,067976402X,5
2662,230964,140358,1573225789,5
2663,230972,140372,055321313X,10
2664,231199,140662,055358099X,8
2665,231224,140698,038533303X,9
2667,231497,140879,006092988X,9
2668,231522,140879,1400034779,8
2669,231526,140879,2253063339,8
2670,231653,141016,3423620196,5
2671,231723,141085,2253063339,8
2672,231734,141088,080410753X,8
2673,231916,141210,3257228007,8
2674,231999,141310,014036336X,8
2675,232081,141350,1400034779,5
2676,232142,141444,034538184X,5
2677,232201,141444,067976397X,9
2678,232220,141444,1573225789,9
2679,232259,141491,038572179X,3
2680,232315,141493,044021145X,8
2681,232342,141493,067101420X,9
2682,232372,141493,1400034779,9
2683,232415,141518,1841721522,10
2684,232421,141519,044023722X,8
2685,232551,141651,3257228007,10
2686,232625,141710,042511774X,8
2687,232629,141710,044023722X,7
2688,232657,141710,1400034779,8
2689,232659,141710,193156146X,10
2690,232667,141719,038542471X,8
2691,232687,141729,1570717257,5
2692,232821,141840,1878424319,7
2693,233168,141960,1573229571,5
2694,233174,141974,038533334X,7
2695,233293,142055,006092988X,9
2696,233349,142088,1573225789,7
2697,233364,142106,3596144434,7
2698,233397,142121,038531258X,9
2699,233429,142121,068484267X,10
2700,233435,142121,140003180X,7
2701,233570,142256,006019491X,8
2702,233590,142256,042518630X,8
2703,233621,142256,067168390X,8
2704,233695,142370,034540288X,8
2705,233720,142412,044023722X,9
2706,233809,142479,015600710X,9
2707,233978,142524,055321313X,8
2708,234160,142579,055358099X,6
2709,234173,142580,044023722X,7
2710,234204,142600,044023722X,4
2711,234216,142600,1400034779,9
2712,234227,142623,006092988X,10
2714,234280,142649,225300670X,10
2715,234355,142680,067976397X,3
2716,234384,142715,037570504X,5
2717,234584,142861,1573225789,6
2718,234736,143099,3518367064,8
2719,234738,143103,340414578X,8
2720,234768,143121,067976402X,10
2721,234781,143134,039914255X,7
2722,234881,143163,1558532161,10
2723,235151,143211,076790382X,8
2724,235438,143415,006092988X,10
2725,235513,143415,044990928X,10
2726,235578,143415,193156146X,9
2727,235628,143464,1400034779,8
2728,235658,143497,067976402X,9
2729,235706,143587,068484267X,10
2730,235773,143663,1878424319,10
2731,235878,143743,038533334X,8
2732,236001,143837,044651747X,7
2733,236485,144206,067976402X,8
2734,236597,144255,038542471X,8
2735,236631,144255,1400034779,8
2736,236632,144255,1573228737,7
2737,236789,144455,039914370X,8
2738,236966,144531,055321313X,9
2739,237117,144619,034540288X,7
2740,237124,144619,055356451X,6
2741,237125,144619,055358099X,7
2742,237194,144691,038533334X,7
2743,237503,144975,006101351X,8
2744,237763,145165,1400034779,8
2745,237845,145296,1558531025,6
2746,238055,145449,1400034779,10
2747,238060,145449,1573225789,10
2748,238092,145468,067976402X,9
2749,238149,145546,037570504X,8
2750,238339,145641,1573225789,10
2751,238407,145689,1573221775,8
2752,238509,145806,038001503X,9
2753,238646,145962,076790382X,8
2754,238675,146000,044023722X,6
2755,238683,146019,038001503X,9
2756,238699,146029,039914739X,7
2757,238788,146090,044651747X,7
2758,238856,146113,044023722X,7
2759,238929,146155,014023828X,6
2760,239045,146230,014025448X,8
